"","baseline","density.hi","density.lo","movement.hi","movement.lo","food.hi","food.lo","nfish.hi","nfish.lo","constration"
"1",211.032519750556,399.937376261694,56.790129507633,211.032519750556,211.032519750556,353.608754420418,77.7382139570363,432.159361984239,268.17426427764,96.0551944036833
"2",58.3285856624517,284.85475166553,12.0656038046054,176.191388110734,58.1920574560656,141.15640576106,45.082671468769,206.580795977317,620.870629107242,79.8252537096856
"3",57.3084390794864,284.218333458262,-30.2974897694401,57.7861559252862,56.913270682765,137.709794548576,43.5710577997755,55.3418705782549,205.100869546288,174.048416421549
"4",435.425926378703,772.32056786454,91.1026130968978,435.425926378703,435.425926378703,639.041144277433,239.992531789826,209.44924971602,311.992074377709,130.372913063949
"5",69.6317052113336,577.270017954817,100.264987768675,69.6317052113336,69.6317052113336,135.782838108638,332.392832879457,615.791425786702,73.3305693200337,49.7625888033155
"6",112.996124277001,162.000436184096,-9.61977122809488,367.877716294734,58.4712538469097,217.822967055587,25.0929206570535,349.217003738912,545.004618704594,-4.43339916796579
"7",466.835951609286,881.175849009457,161.050316328614,399.388840560875,396.944712314237,761.312702794568,115.962414393121,441.849431855745,183.39486100519,233.203824155613
"8",432.262914837119,578.013055102635,130.164199042069,432.262914837119,432.262914837119,683.28474784614,208.952245207652,43.7851568470046,42.0734388932543,181.20171682039
"9",686.098215014157,1194.67945242458,153.922382972129,686.098215014157,686.098215014157,1054.47732015378,385.39760059222,432.789153986711,364.061364368891,175.156219703356
"10",767.571144455147,1171.51893590627,114.058000137529,774.883168727663,641.414647302757,1084.00298956756,448.709775897643,692.01169092225,40.3374988806318,238.790194829334
"11",74.1973153712283,113.707743030237,-23.2131177817512,73.8825388268898,74.2484988063869,164.908939707859,1.1002239540653,699.418071166166,196.47709170481,38.7203424773205
"12",77.7524011382893,145.098670749021,-52.3420130032622,77.6464247816732,77.7685206377452,164.970320780794,7.16999684349132,74.2166127149189,411.973355607789,2.63292645234827
"13",218.576735844726,291.409089651794,7.50906497853831,218.534700399974,218.584766843327,221.557345235545,59.3152764673423,346.973647635054,225.306812927691,64.6885660311125
"14",549.242000291793,986.885528570141,87.2493270811003,549.242000291793,549.242000291793,819.842629960204,342.202220126275,226.956481372316,360.923386789295,210.866685577758
"15",77.6969969878738,173.607859534092,-6.97122377280133,77.5795209739678,77.7151595801636,164.881162973834,7.14173753460814,436.570249316525,606.170083311189,2.62394602385928
"16",13.9572118438103,88.6425066065572,-34.7759292075443,37.7679204041423,111.301406451704,114.838436685186,-30.412379639259,123.764420466262,87.5643846611699,127.137149636042
"17",83.5936459023881,152.058559090852,-48.6859265201833,83.5936459023881,83.5936459023881,179.942086672448,6.14540803988625,69.082454679457,456.711439259934,21.556106671728
"18",636.433717494285,744.900810181301,115.666744117105,624.341028449091,636.26690404955,908.418218405724,375.255323629838,388.971627419525,303.810565457504,232.803573299123
"19",518.384023195804,1001.27997717049,87.1247845549655,521.379351979862,515.368933811902,537.47353172425,345.577059787457,64.0430343956247,67.8760871104425,198.654955420164
"20",247.296056922964,216.361548095565,-25.2487310555113,270.18718648408,242.241175664699,227.485206249283,94.9781381924377,740.499164377857,512.247965133607,213.792908951941
"21",181.875446005712,314.786276281539,10.1017763577827,164.845098072595,186.370142908668,977.692012173414,82.7698299391524,597.858151568743,378.512993983701,-2.85600246008154
